id,journal_text,duration_min,sleep_hours,energy_level,stress_level,time_of_day,previous_day_mood,reflection_quality,emotional_state,intensity,cleaned_text,time_of_day_enc,reflection_quality_enc,previous_day_mood_enc,ambience_type_cafe,ambience_type_forest,ambience_type_mountain,ambience_type_ocean,ambience_type_rain,face_emotion_hint_calm_face,face_emotion_hint_happy_face,face_emotion_hint_neutral_face,face_emotion_hint_none,face_emotion_hint_tense_face,face_emotion_hint_tired_face,face_emotion_hint_unknown
334,After a few minutes I didn't notice strong emotions though I'm not sure why.,12,6.0,1,3,evening,restless,conflicted,neutral,1,after a few minutes i didnt notice strong emotions though im not sure why,3,1,4,False,False,True,False,False,False,False,False,False,False,True,False
335,During the session I organized my ideas better though I'm not sure why.,10,7.0,2,4,night,neutral,conflicted,focused,2,during the session i organized my ideas better though im not sure why,4,1,2,False,False,False,True,False,True,False,False,False,False,False,False
336,At one point my mind became quiet but it didn't last long.,10,5.0,2,1,afternoon,calm,conflicted,calm,2,at one point my mind became quiet but it didnt last long,2,1,0,False,False,False,False,True,False,False,False,False,True,False,False
337,Honestly I felt distracted and I tried to notice it. ...,12,7.0,5,4,afternoon,overwhelmed,vague,restless,2,honestly i felt distracted and i tried to notice it,2,0,5,False,False,False,False,True,False,False,False,False,True,False,False
338,during the session my mind kept wandering and i tried to notice it.,10,5.0,2,2,evening,mixed,conflicted,restless,1,during the session my mind kept wandering and i tried to notice it,3,1,3,False,True,False,False,False,True,False,False,False,False,False,False
339,Strangely I felt mentally drained which surprised me.,20,6.0,4,4,evening,overwhelmed,vague,overwhelmed,5,strangely i felt mentally drained which surprised me,3,0,5,False,False,False,True,False,False,False,False,False,False,True,False
340,Gradually nothing really changed which surprised me.,12,8.0,5,5,evening,restless,clear,neutral,3,gradually nothing really changed which surprised me,3,2,4,False,False,True,False,False,False,False,False,False,False,True,False
341,during the session i kept thinking about other tasks and i wasn't expecting that.,8,8.0,4,3,afternoon,mixed,vague,restless,3,during the session i kept thinking about other tasks and i wasnt expecting that,2,0,3,False,False,False,False,True,False,False,False,False,False,False,True
342,I noticed my thoughts were jumping around which surprised me.,12,5.0,5,4,evening,neutral,conflicted,restless,5,i noticed my thoughts were jumping around which surprised me,3,1,2,False,False,True,False,False,False,False,True,False,False,False,False
343,At first I organized my ideas better but it didn't last long.,10,6.0,1,2,evening,focused,vague,focused,3,at first i organized my ideas better but it didnt last long,3,0,1,False,False,False,False,True,False,False,False,False,True,False,False
344,Gradually I kept thinking about other tasks before moving on.,18,8.0,5,1,night,focused,vague,restless,5,gradually i kept thinking about other tasks before moving on,4,0,1,False,False,False,False,True,False,False,False,True,False,False,False
345,After a few minutes I couldn't sit still mentally but it didn't last long.,15,5.0,3,2,morning,overwhelmed,vague,restless,1,after a few minutes i couldnt sit still mentally but it didnt last long,1,0,5,False,False,True,False,False,False,False,True,False,False,False,False
346,During the session my thoughts felt lighter but it didn't last long.,25,4.0,2,5,night,mixed,vague,calm,4,during the session my thoughts felt lighter but it didnt last long,4,0,3,False,False,True,False,False,False,False,False,False,False,True,False
347,At one point my thoughts felt lighter though I'm not sure why.,18,5.0,1,1,afternoon,focused,vague,calm,2,at one point my thoughts felt lighter though im not sure why,2,0,1,False,True,False,False,False,False,False,False,False,True,False,False
348,at one point the tension eased a bit and i wasn't expecting that.,12,7.0,5,5,evening,overwhelmed,vague,calm,4,at one point the tension eased a bit and i wasnt expecting that,3,0,5,False,False,True,False,False,False,False,True,False,False,False,False
349,Strangely my thoughts were jumping around which surprised me.,20,4.0,5,5,afternoon,calm,clear,restless,4,strangely my thoughts were jumping around which surprised me,2,2,0,False,False,False,True,False,False,False,False,True,False,False,False
350,At one point my mood shifted back and forth which surprised me.,25,4.0,1,1,night,overwhelmed,vague,mixed,4,at one point my mood shifted back and forth which surprised me,4,0,5,False,False,False,False,True,False,True,False,False,False,False,False
351,By teh end part of me relaxed while anotehr part stayed busy and I wasn't expecting that.,18,8.0,2,4,morning,neutral,vague,mixed,1,by teh end part of me relaxed while anotehr part stayed busy and i wasnt expecting that,1,0,2,False,False,False,True,False,True,False,False,False,False,False,False
352,By the end the tension eased a bit so I sat with that feeling.,12,7.0,3,2,morning,neutral,conflicted,calm,4,by the end the tension eased a bit so i sat with that feeling,1,1,2,False,False,True,False,False,False,False,True,False,False,False,False
353,After a few minutes my mind kept wandering and I just observed it.,10,4.0,5,1,morning,restless,vague,restless,3,after a few minutes my mind kept wandering and i just observed it,1,0,4,False,False,False,True,False,False,False,False,False,False,True,False
354,At first my mind felt crowded which surprised me.,15,4.0,1,1,morning,focused,vague,overwhelmed,3,at first my mind felt crowded which surprised me,1,0,1,False,True,False,False,False,False,False,True,False,False,False,False
355,During the session everything still felt heavy though I'm not sure why.,15,6.0,4,4,night,mixed,clear,overwhelmed,2,during the session everything still felt heavy though im not sure why,4,2,3,True,False,False,False,False,False,False,True,False,False,False,False
356,Strangely part of me relaxed while another part stayed busy and I tried to notice it.,15,5.0,5,4,evening,neutral,conflicted,mixed,2,strangely part of me relaxed while another part stayed busy and i tried to notice it,3,1,2,False,True,False,False,False,False,False,False,False,False,False,True
357,at first i couldn't relax much before moving on.,20,8.0,5,5,afternoon,mixed,conflicted,overwhelmed,5,at first i couldnt relax much before moving on,2,1,3,False,False,True,False,False,False,True,False,False,False,False,False
358,By the end my mind became quiet though I'm not sure why.,25,8.0,5,1,morning,mixed,vague,calm,4,by the end my mind became quiet though im not sure why,1,0,3,False,False,True,False,False,False,True,False,False,False,False,False
359,Honestly I could finally concentrate so I sat with that feeling.,18,7.0,4,2,morning,overwhelmed,vague,focused,1,honestly i could finally concentrate so i sat with that feeling,1,0,5,False,True,False,False,False,False,True,False,False,False,False,False
360,For some reason everything still felt heavy before moving on.,8,8.0,5,1,morning,neutral,vague,overwhelmed,5,for some reason everything still felt heavy before moving on,1,0,2,False,False,True,False,False,False,False,False,True,False,False,False
361,Honestly the session passed quietly though I'm not sure why.,12,8.0,5,5,night,mixed,vague,neutral,1,honestly the session passed quietly though im not sure why,4,0,3,False,False,False,True,False,False,False,False,True,False,False,False
362,After a few minutes things felt more peaceful though I'm not sure why.,18,6.0,1,1,afternoon,overwhelmed,conflicted,calm,4,after a few minutes things felt more peaceful though im not sure why,2,1,5,False,False,False,True,False,False,False,False,True,False,False,False
363,gradually my thoughts felt lighter so i sat with that feeling.,25,5.0,3,1,night,calm,conflicted,calm,1,gradually my thoughts felt lighter so i sat with that feeling,4,1,0,False,False,False,False,True,False,False,False,True,False,False,False
364,Gradually I felt mentally drained but it didn't last long.,18,7.0,5,4,afternoon,mixed,clear,overwhelmed,1,gradually i felt mentally drained but it didnt last long,2,2,3,False,False,True,False,False,False,False,False,True,False,False,False
365,Gradually the pressure didn't really go away even if only briefly.,20,5.0,3,4,evening,restless,clear,overwhelmed,4,gradually the pressure didnt really go away even if only briefly,3,2,4,True,False,False,False,False,False,False,True,False,False,False,False
366,During the session things felt ordinary though I'm not sure why.,10,5.0,5,3,evening,mixed,conflicted,neutral,2,during the session things felt ordinary though im not sure why,3,1,3,True,False,False,False,False,False,False,False,True,False,False,False
367,For some reason nothing really changed though I'm not sure why.,20,7.0,5,3,night,calm,vague,neutral,2,for some reason nothing really changed though im not sure why,4,0,0,True,False,False,False,False,True,False,False,False,False,False,False
368,By the end things felt more peaceful but it didn't last long.,8,6.0,2,5,morning,restless,conflicted,calm,5,by the end things felt more peaceful but it didnt last long,1,1,4,False,True,False,False,False,True,False,False,False,False,False,False
369,I noticed I started planning my day even if only briefly.,20,4.0,4,4,night,mixed,clear,focused,1,i noticed i started planning my day even if only briefly,4,2,3,True,False,False,False,False,False,True,False,False,False,False,False
370,By the end my mood shifted back and forth before moving on.,20,6.0,5,5,afternoon,mixed,vague,mixed,2,by the end my mood shifted back and forth before moving on,2,0,3,False,False,False,False,True,False,False,False,False,True,False,False
371,strangely i felt a little calmer but still distracted even if only briefly.,12,5.0,2,5,evening,calm,clear,mixed,1,strangely i felt a little calmer but still distracted even if only briefly,3,2,0,False,True,False,False,False,False,False,False,True,False,False,False
372,Gradually my thoughts became clearer for a moment.,18,6.0,1,3,afternoon,focused,clear,focused,4,gradually my thoughts became clearer for a moment,2,2,1,False,False,False,False,True,False,True,False,False,False,False,False
373,I noticed nothing really changed though I'm not sure why.,12,6.0,2,5,night,neutral,clear,neutral,1,i noticed nothing really changed though im not sure why,4,2,2,True,False,False,False,False,False,False,False,True,False,False,False
374,Honestly I felt a little calmer but still distracted for a moment. ...,12,7.0,1,4,evening,neutral,conflicted,mixed,3,honestly i felt a little calmer but still distracted for a moment,3,1,2,False,False,False,False,True,True,False,False,False,False,False,False
